mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,param_MLP__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.09518194198608398,0.015181772477537728,0.002002429962158203,0.0003909721126813764,relu,1e-05,"(42, 42)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (42, 42), 'MLP__learning_rate_init': 0.002}",0.5991565823248992,0.586798679867987,0.6215988265493216,0.565,0.6368518518518519,0.6018828099561513,0.025303519561471415,1195,0.6111663902708679,0.6076699834162522,0.6795328911000553,0.6679533131146034,0.6534165058358606,0.6439478167475279,0.029403811176827294
0.07768354415893555,0.023721604872318836,0.001996278762817383,0.0003044138277367709,relu,1e-05,"(42, 42)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (42, 42), 'MLP__learning_rate_init': 0.004}",0.5954162082874955,0.6265493215988266,0.6092409240924094,0.5953703703703702,0.6429629629629631,0.6138990292634243,0.018489072200842855,962,0.5983278054173576,0.6450525152017691,0.7226091763405196,0.6498047054498667,0.6286393713813068,0.648886714758164,0.041028534856761445
0.08565988540649414,0.04498930069120915,0.0020338058471679687,0.0005178585805961278,relu,1e-05,"(42, 42)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (42, 42), 'MLP__learning_rate_init': 0.008}",0.6809680968096811,0.6264026402640265,0.638980564723139,0.6064814814814815,0.6477777777777777,0.6401441707555023,0.02469146960254782,440,0.7220011055831953,0.6604339414040907,0.7175096738529575,0.6457127102288391,0.6236765922249793,0.6738668046588125,0.03927789003885394
0.12101044654846191,0.02069973026175956,0.002019643783569336,0.0003543366623525856,relu,1e-05,"(42, 42)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (42, 42), 'MLP__learning_rate_init': 0.016}",0.6971030436376973,0.6661899523285664,0.6091675834250092,0.6411111111111111,0.7261111111111112,0.6679099481821414,0.04100797130164648,75,0.7345218352681041,0.7392343836373688,0.7158789386401327,0.7714318536899182,0.7406924914989431,0.7403519005468934,0.017889906982748737
0.12259125709533691,0.03612870865611632,0.0024602413177490234,0.0012259642931219492,relu,1e-05,"(42, 42)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (42, 42), 'MLP__learning_rate_init': 0.032}",0.7032269893656032,0.6797213054638799,0.6278327832783278,0.6461111111111111,0.6583333333333332,0.663063479522825,0.02625291604287551,124,0.7399391929242677,0.7152570480928692,0.7307352128247652,0.7967466225530742,0.7065274331403363,0.7378411019070625,0.031671253042652794
0.14327602386474608,0.03208511792534203,0.002823925018310547,0.0014989935573403803,relu,1e-05,"(42, 42)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (42, 42), 'MLP__learning_rate_init': 0.064}",0.7130179684635131,0.6513384671800515,0.6351668500183352,0.6188888888888888,0.6694444444444445,0.657594082130341,0.03241729965689138,186,0.7093145384190161,0.7331951354339415,0.7200663349917081,0.7643392151456667,0.6847693226725484,0.7223369093325762,0.026336879037544253
0.10859818458557129,0.05589077800955748,0.0025355339050292967,0.000603821783519035,relu,1e-05,"(42, 42)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (42, 42), 'MLP__learning_rate_init': 0.128}",0.6387972130546389,0.5103777044371105,0.6165749908324167,0.498888888888889,0.5942592592592593,0.5718224050758218,0.05672596860862019,1732,0.6549613045881703,0.5151741293532339,0.6934355997788834,0.5183507949636982,0.5691963054866281,0.5902236268341229,0.07222735985261534
0.026613855361938478,0.0011911930941729432,0.0012355804443359374,0.000280493783021994,relu,1e-05,"(21, 21, 21)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (21, 21, 21), 'MLP__learning_rate_init': 1e-06}",0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5,0.5000000000000001,7.012720235362562e-17,2417,0.5000000000000002,0.5000000000000001,0.5000000000000001,0.4999999999999999,0.4999999999999999,0.5000000000000001,1.4895204919483638e-16
0.04733362197875977,0.018287966122468136,0.0011909008026123047,0.00010538748466670773,relu,1e-05,"(21, 21, 21)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (21, 21, 21), 'MLP__learning_rate_init': 0.001}",0.45973597359735985,0.5623395672900624,0.5000000000000001,0.5409259259259259,0.5,0.5125869441782889,0.035763875583133604,2302,0.5501105583195136,0.5457435046987287,0.4996821448313987,0.5792528260270196,0.49968523113684393,0.5348948530027009,0.030972545879956057
0.04975886344909668,0.019717017912758417,0.0010530471801757813,4.047597606751612e-05,relu,1e-05,"(21, 21, 21)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (21, 21, 21), 'MLP__learning_rate_init': 0.002}",0.49420608727539433,0.5560322698936562,0.49380271360469397,0.5633333333333334,0.5662962962962963,0.5346830693256084,0.03342863722572342,2079,0.5472775013819792,0.5306108347153126,0.49557766721945834,0.6085493061299513,0.596845418619612,0.5557721456132627,0.04195490007968075
0.06362662315368653,0.00577320134641078,0.001183319091796875,0.0003120497341817455,relu,1e-05,"(21, 21, 21)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (21, 21, 21), 'MLP__learning_rate_init': 0.004}",0.6066006600660068,0.5929592959295931,0.5855885588558857,0.5711111111111111,0.6037037037037037,0.592000450752489,0.01286469332822212,1402,0.6133084577114429,0.6148700939745716,0.5987009397457159,0.6210665380020217,0.6271781086297215,0.6150248276126947,0.009525163380622
0.06026153564453125,0.02973875945070633,0.0010634422302246093,8.240604245568461e-05,relu,1e-05,"(21, 21, 21)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (21, 21, 21), 'MLP__learning_rate_init': 0.008}",0.6723138980564723,0.6103410341034105,0.6389805647231392,0.5609259259259258,0.5503703703703703,0.6066728411664031,0.04609652746495787,1126,0.7025290215588725,0.6067025981205088,0.7405058043117745,0.6073637533314952,0.5637004870875838,0.6441603328820469,0.06621209954113108
0.04892058372497558,0.024586359905035257,0.0010120391845703125,1.8703569034182492e-05,relu,1e-05,"(21, 21, 21)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (21, 21, 21), 'MLP__learning_rate_init': 0.016}",0.6945727906123947,0.5880821415474883,0.6191785845251194,0.5811111111111112,0.6142592592592593,0.6194777139004225,0.040327906830082506,828,0.7379076838032063,0.603289110005528,0.6998065229408513,0.6273435346015992,0.6227690469625953,0.658223179662756,0.05158894193918336
0.05194764137268067,0.019507602128178873,0.001112508773803711,0.00012966099329591958,relu,1e-05,"(21, 21, 21)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (21, 21, 21), 'MLP__learning_rate_init': 0.032}",0.6647598093142649,0.6575724239090577,0.6303263659699304,0.617962962962963,0.5757407407407408,0.6293275040577063,0.03178289251366726,658,0.7052653399668326,0.747913211719182,0.7134881149806525,0.6798961492509878,0.5762177189596543,0.6845561069754618,0.05837632681775647
0.03837785720825195,0.012433903724711586,0.0010015487670898438,2.8194909807120248e-05,relu,1e-05,"(21, 21, 21)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (21, 21, 21), 'MLP__learning_rate_init': 0.064}",0.5000000000000001,0.6030436376971032,0.6240557389072242,0.5724074074074074,0.6214814814814814,0.5841760116871902,0.04598612076440821,1505,0.5000000000000001,0.6365671641791046,0.70308181315644,0.6189918206047238,0.6772677143644885,0.6271817024609514,0.07014240071360049
0.033733797073364255,0.008399294458499861,0.0010572910308837891,3.877879471695105e-05,relu,1e-05,"(21, 21, 21)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (21, 21, 21), 'MLP__learning_rate_init': 0.128}",0.5491749174917492,0.5719838650531721,0.5678034470113681,0.5966666666666666,0.5916666666666668,0.5754273510259912,0.0171666196902145,1677,0.5886539524599227,0.6154781647318962,0.5740049751243782,0.6714341512728609,0.5867176730079955,0.6072577833194106,0.03481358580029506
0.022464179992675783,0.0004064034061433673,0.0009743213653564453,0.00012516540338130516,relu,1e-05,"(10, 10, 10)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (10, 10, 10), 'MLP__learning_rate_init': 1e-06}",0.5049504950495051,0.5012467913458013,0.5012467913458014,0.5012962962962964,0.49759259259259253,0.5012696869573772,0.002326357499387888,2375,0.5009812050856828,0.5012714206744059,0.5012714206744058,0.5021850013785496,0.5024997702417057,0.5016417636109499,0.000590241983794242
0.04030213356018066,0.006288538968731439,0.0009109020233154297,6.115053120243023e-06,relu,1e-05,"(10, 10, 10)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (10, 10, 10), 'MLP__learning_rate_init': 0.001}",0.5507884121745509,0.5842684268426844,0.5645397873120647,0.519074074074074,0.532037037037037,0.550183289409869,0.023084026346427103,1933,0.5396489773355446,0.5778745163073522,0.5793808734107242,0.551904696259535,0.5733664185277089,0.564435096368173,0.015843771008234454
0.03675045967102051,0.012168271400599786,0.001486825942993164,0.0010766420801618893,relu,1e-05,"(10, 10, 10)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (10, 10, 10), 'MLP__learning_rate_init': 0.002}",0.6276127612761276,0.5743307664099745,0.5657865786578659,0.5718518518518517,0.542037037037037,0.5763567011766259,0.02808114816936524,1658,0.5937534549474849,0.5600331674958542,0.5847014925373135,0.5849577244738535,0.5724404926017829,0.5791772664112578,0.011732661135408688
0.026430511474609376,0.0035816767598616833,0.0009684085845947266,0.0001315029568778579,relu,1e-05,"(10, 10, 10)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (10, 10, 10), 'MLP__learning_rate_init': 0.004}",0.6214154748808214,0.5718738540520719,0.5782544921158783,0.5418518518518519,0.542037037037037,0.5711360192329362,0.029269754358150945,1737,0.5807352128247653,0.5644278606965175,0.6123410724156994,0.5709217902766289,0.5715329473393989,0.579991776710602,0.016988711309624
0.04716267585754395,0.022583155401273553,0.000929880142211914,2.008237493626385e-05,relu,1e-05,"(10, 10, 10)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (10, 10, 10), 'MLP__learning_rate_init': 0.008}",0.618885221855519,0.6314264759809315,0.5794646131279797,0.5594444444444444,0.5975925925925926,0.5973946630656276,0.02600531381801585,1291,0.5882669983416253,0.6976506357103374,0.6134466556108347,0.6134753239591948,0.6467328370554176,0.6319144901354818,0.037754447530534516
0.042707204818725586,0.016669888362701082,0.0009557247161865234,4.98516316447868e-05,relu,1e-05,"(10, 10, 10)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (10, 10, 10), 'MLP__learning_rate_init': 0.016}",0.6126879354602127,0.6364136413641366,0.5868720205353869,0.6075925925925926,0.6362962962962962,0.6159623581203622,0.018759958818983104,914,0.5798507462686568,0.6016860143725817,0.6423438363736871,0.7341742486903776,0.7013234077750206,0.6518756506960648,0.05833623547728454
0.03340506553649902,0.01151867038918479,0.000935220718383789,3.416683815505357e-05,relu,1e-05,"(10, 10, 10)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (10, 10, 10), 'MLP__learning_rate_init': 0.032}",0.6387972130546389,0.6312431243124315,0.5657499083241659,0.5755555555555555,0.5844444444444444,0.5991905755374632,0.029982402059665184,1258,0.644195688225539,0.5902017689331124,0.5947761194029851,0.7494141163496002,0.6524354379193088,0.6462046261661091,0.05740430129673754
0.05191059112548828,0.011601566163773825,0.0009417533874511719,2.720187772921035e-05,relu,1e-05,"(10, 10, 10)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (10, 10, 10), 'MLP__learning_rate_init': 0.064}",0.6821415474880822,0.7093876054272096,0.6513017968463514,0.6337037037037037,0.6203703703703703,0.6594359181249196,0.03244933144519523,163,0.6831536760641239,0.7229546710889997,0.7219734660033168,0.7611180038599392,0.6679900744416873,0.7114379782916135,0.032861703413641585
0.021993255615234374,0.0015982855359813232,0.0009827136993408204,0.00013904471782959693,relu,1e-05,"(10, 10, 10)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (10, 10, 10), 'MLP__learning_rate_init': 0.128}",0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5000000000000001,4.958742032988989e-17,2417,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.49999999999999994,0.5000000000000001,1.0532500405730103e-16
0.08542871475219727,0.013087635229671575,0.0024093151092529296,0.000190460759139787,relu,1e-05,"(42, 42, 42)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (42, 42, 42), 'MLP__learning_rate_init': 1e-06}",0.43612027869453623,0.434873487348735,0.4670333700036672,0.42481481481481487,0.37870370370370376,0.4283542070958653,0.028541180650238383,3361,0.42863460475400783,0.42519347705914884,0.4156163626312881,0.42434748644426057,0.4373288300707655,0.42622415219189413,0.007017599550664012
0.1915994644165039,0.07983471692642263,0.0022099494934082033,0.00023551814139494197,relu,1e-05,"(42, 42, 42)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (42, 42, 42), 'MLP__learning_rate_init': 0.001}",0.623945727906124,0.6413274660799415,0.5857719105243858,0.5674074074074074,0.6498148148148148,0.6136620262196,0.03190462651092509,983,0.6281923714759536,0.6737838584853512,0.6976091763405197,0.6275847808105871,0.6180291333517138,0.6490398640928252,0.031073613625928337
0.18969602584838868,0.05423685431390221,0.003760242462158203,0.0029175476050346018,relu,1e-05,"(42, 42, 42)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (42, 42, 42), 'MLP__learning_rate_init': 0.002}",0.6115878254492116,0.6488448844884489,0.5968463513017971,0.591111111111111,0.6237037037037036,0.614430679061115,0.02065122146796291,949,0.6290906578220011,0.7111802100608071,0.6834991708126036,0.6936379928315412,0.662620623104494,0.6760057309262895,0.02822933750335498
0.1586690902709961,0.05073006298355285,0.002744722366333008,0.0008975538317969072,relu,1e-05,"(42, 42, 42)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (42, 42, 42), 'MLP__learning_rate_init': 0.004}",0.5793546021268794,0.6562156215621563,0.6155115511551156,0.6070370370370369,0.6407407407407407,0.6197649207478756,0.026777783905787667,825,0.6183112216694306,0.700566611387507,0.7457711442786069,0.6891944674202738,0.6677695064791838,0.6843225902470004,0.04170139941605814
0.17091836929321289,0.025506638422776135,0.002396965026855469,0.0001762437871393872,relu,1e-05,"(42, 42, 42)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (42, 42, 42), 'MLP__learning_rate_init': 0.008}",0.6598093142647599,0.6647964796479648,0.6340300696736342,0.6087037037037035,0.7001851851851851,0.6535033554289217,0.030734272583558094,238,0.6857932559425097,0.698203427307905,0.7548783858485352,0.7716730998989063,0.7213031890451246,0.7263702716085961,0.03265149145919365
0.12265911102294921,0.023735490984923245,0.0023874759674072264,0.000374978095507015,relu,1e-05,"(42, 42, 42)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (42, 42, 42), 'MLP__learning_rate_init': 0.016}",0.6474514118078476,0.5445911257792446,0.5980564723138981,0.5838888888888889,0.6914814814814816,0.6130521251049837,0.05116495753051968,1007,0.6643587617468216,0.5797125483692649,0.7165146489773355,0.7190262843488651,0.737710228839261,0.6834644944563097,0.05732198295974607
0.1616788387298584,0.026981794115254056,0.00247955322265625,0.00022927717001912498,relu,1e-05,"(42, 42, 42)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (42, 42, 42), 'MLP__learning_rate_init': 0.032}",0.7241290795746242,0.6598826549321599,0.6623395672900625,0.6157407407407407,0.6933333333333334,0.6711131703153339,0.036248254572787054,61,0.7058457711442786,0.7253316749585408,0.7566058595909344,0.7442307692307693,0.6913794687988235,0.7246787087446693,0.023939804990517184
0.1383542537689209,0.007848102689452416,0.0021895885467529295,0.0004177676556450399,relu,1e-05,"(42, 42, 42)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (42, 42, 42), 'MLP__learning_rate_init': 0.064}",0.6809314264759811,0.6363036303630364,0.6202420242024204,0.6044444444444443,0.6746296296296296,0.6433166371249464,0.02995025105507489,373,0.676064123825318,0.6741431730237701,0.6803620784964068,0.6789357595809208,0.6836205312011764,0.6786251332255184,0.003307996521760878
0.1003878116607666,0.030608245502175203,0.0022332191467285155,0.00023625803476848856,relu,1e-05,"(42, 42, 42)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (42, 42, 42), 'MLP__learning_rate_init': 0.128}",0.5000000000000001,0.5000000000000001,0.4975430876420977,0.5062962962962964,0.5477777777777777,0.5102950561043654,0.018934364708439507,2338,0.5000000000000001,0.5000000000000001,0.503441127694859,0.5201658854884661,0.5633305762338019,0.5173875178834255,0.024156313016350187
0.014685821533203126,0.000317752754636588,0.0008806228637695312,2.814737069665521e-05,relu,3.162277660168379e-06,"(21,)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 3.162277660168379e-06, 'MLP__hidden_layer_sizes': (21,), 'MLP__learning_rate_init': 1e-06}",0.49838650531719847,0.4489915658232492,0.4316098276494318,0.44981481481481483,0.4348148148148148,0.45274117748503784,0.02398952563769119,3319,0.4375621890547265,0.4496268656716419,0.452432283029298,0.44356217259443054,0.4575062034739453,0.44813794276480845,0.006945600011986006
0.0428318977355957,0.00598164498282668,0.000921630859375,8.288639647537389e-05,relu,3.162277660168379e-06,"(21,)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 3.162277660168379e-06, 'MLP__hidden_layer_sizes': (21,), 'MLP__learning_rate_init': 0.001}",0.5846351301796847,0.5598093142647599,0.5127979464613129,0.5396296296296296,0.532962962962963,0.5459834155458556,0.024496876567111667,2022,0.543255942509674,0.5793394140409067,0.6063985627418464,0.58645345096958,0.5576394632846245,0.5746173667093263,0.02210983118616703
0.03928956985473633,0.013030632757573221,0.0008642196655273438,4.311472881934452e-05,relu,3.162277660168379e-06,"(21,)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 3.162277660168379e-06, 'MLP__hidden_layer_sizes': (21,), 'MLP__learning_rate_init': 0.002}",0.601906857352402,0.612797946461313,0.54983498349835,0.537037037037037,0.5877777777777777,0.5778971742675116,0.029492628735479233,1621,0.5474571586511886,0.623714759535655,0.6127971254836927,0.5836389118647183,0.6192514474772539,0.5973718806025017,0.028603058558790775
0.03029170036315918,0.012132963365411574,0.0008892059326171875,3.882010933167474e-05,relu,3.162277660168379e-06,"(21,)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 3.162277660168379e-06, 'MLP__hidden_layer_sizes': (21,), 'MLP__learning_rate_init': 0.004}",0.6118078474514119,0.6053905390539055,0.5881188118811881,0.554074074074074,0.5766666666666665,0.5872486696887006,0.02070780783748355,1436,0.5552377003869543,0.6391929242675511,0.673065229408513,0.5865292712066905,0.6015485709034095,0.6111147392346237,0.04109610198694292
0.026319408416748048,0.011153369489753758,0.0009251594543457031,0.00014461879076668418,relu,3.162277660168379e-06,"(21,)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 3.162277660168379e-06, 'MLP__hidden_layer_sizes': (21,), 'MLP__learning_rate_init': 0.008}",0.6068206820682069,0.6029702970297032,0.6128346167950128,0.5898148148148148,0.5611111111111111,0.5947429823627524,0.018407782234254932,1369,0.5554726368159205,0.6000138197899394,0.7091348811498065,0.7019713261648745,0.6147343994118186,0.636265412666472,0.05988733030148966
0.02987809181213379,0.010698268075498818,0.0008453369140625,1.0842777901657746e-05,relu,3.162277660168379e-06,"(21,)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 3.162277660168379e-06, 'MLP__hidden_layer_sizes': (21,), 'MLP__learning_rate_init': 0.016}",0.6982398239823984,0.6834250091675835,0.6030069673634031,0.5583333333333332,0.617037037037037,0.6320836858728318,0.05200471280788649,601,0.7154367053620786,0.7337479270315093,0.7029159756771696,0.6488259351162575,0.644196305486628,0.6890245697347286,0.03610056580176437
0.032572269439697266,0.011340952003861312,0.0008897781372070312,5.252875879909784e-05,relu,3.162277660168379e-06,"(21,)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 3.162277660168379e-06, 'MLP__hidden_layer_sizes': (21,), 'MLP__learning_rate_init': 0.032}",0.6945361202786947,0.6462412907957463,0.6426475980931426,0.6322222222222222,0.6812962962962964,0.6593931697923613,0.024108857681158793,164,0.763944168048646,0.6752625760088448,0.7249447208402433,0.7159153570443892,0.7050822534693503,0.7170298150822948,0.028816976775646253
0.03471784591674805,0.009271610324401793,0.0011934280395507813,0.000629841287572782,relu,3.162277660168379e-06,"(21,)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 3.162277660168379e-06, 'MLP__hidden_layer_sizes': (21,), 'MLP__learning_rate_init': 0.064}",0.6945361202786947,0.7056472313898058,0.6636596993032637,0.5931481481481482,0.6812962962962964,0.6677091718792707,0.03977034380071023,76,0.7468490878938641,0.7439331122166943,0.7425096738529574,0.6689734399411819,0.7323407775020677,0.7269212182813531,0.02938312817375601
0.023050737380981446,0.0037114021481820763,0.0008486270904541016,1.1961486488284313e-05,relu,3.162277660168379e-06,"(21,)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 3.162277660168379e-06, 'MLP__hidden_layer_sizes': (21,), 'MLP__learning_rate_init': 0.128}",0.7070040337367072,0.6958195819581959,0.6276861019435278,0.6509259259259258,0.6753703703703703,0.6713751468525461,0.02903486801746967,48,0.714607517965727,0.714096185737977,0.7338999447208402,0.6846935024354378,0.6646379009282235,0.7023870103576411,0.024566506108005093
0.013549423217773438,0.0008465697478490654,0.0008355617523193359,2.1439968859505477e-05,relu,3.162277660168379e-06,"(10,)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 3.162277660168379e-06, 'MLP__hidden_layer_sizes': (10,), 'MLP__learning_rate_init': 1e-06}",0.5150348368170151,0.5422075540887423,0.4718005133846719,0.4775925925925926,0.4614814814814815,0.4936642893208393,0.030290256984943406,3274,0.4907407407407408,0.4768242122719735,0.49852128247650634,0.5004411359250068,0.5025709953129307,0.49381967334543164,0.009389995254275793
0.028890705108642577,0.011232667217953251,0.001116943359375,0.0004525782874209945,relu,3.162277660168379e-06,"(10,)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 3.162277660168379e-06, 'MLP__hidden_layer_sizes': (10,), 'MLP__learning_rate_init': 0.001}",0.524899156582325,0.5558122478914559,0.523835716905024,0.5,0.4701851851851852,0.5149971469982313,0.02853947965466687,2279,0.5161967938087342,0.5019071310116088,0.5535102266445551,0.5230332690010109,0.5088112305854241,0.5206917302102666,0.017870357600002777
0.040315437316894534,0.018801122547544798,0.0008429527282714844,3.533443779486684e-05,relu,3.162277660168379e-06,"(10,)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 3.162277660168379e-06, 'MLP__hidden_layer_sizes': (10,), 'MLP__learning_rate_init': 0.002}",0.5273927392739276,0.560799413274661,0.523835716905024,0.5688888888888889,0.5590740740740741,0.5479710301250839,0.018611503367954696,1977,0.5161967938087342,0.5231066887783307,0.5442233278054174,0.6028444076831173,0.6248253836963514,0.5622393203543903,0.0436844172077807
0.029413747787475585,0.006433512194680323,0.0008252143859863281,2.1606248818328405e-05,relu,3.162277660168379e-06,"(10,)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 3.162277660168379e-06, 'MLP__hidden_layer_sizes': (10,), 'MLP__learning_rate_init': 0.004}",0.5695636230289697,0.5955262192885956,0.5350568390172352,0.5677777777777779,0.5666666666666668,0.5669177090317974,0.01920670897676597,1786,0.550925925925926,0.609383637368712,0.5872857932559425,0.6174363569524858,0.5846038967006708,0.5899271220407474,0.02320224402205079
0.0255218505859375,0.007663280817410916,0.0008715152740478516,0.00012151871046913407,relu,3.162277660168379e-06,"(10,)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 3.162277660168379e-06, 'MLP__hidden_layer_sizes': (10,), 'MLP__learning_rate_init': 0.008}",0.5658599193252659,0.6103043637697104,0.5226989365603228,0.5874074074074074,0.5742592592592592,0.5720911600214917,0.028927615801658115,1716,0.5385986733001659,0.6359176340519627,0.5636539524599227,0.6440469625953497,0.625843212939987,0.6016120870694776,0.042370383461837566
0.03516221046447754,0.012437588782311113,0.0008217334747314453,2.2692940368413223e-05,relu,3.162277660168379e-06,"(10,)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 3.162277660168379e-06, 'MLP__hidden_layer_sizes': (10,), 'MLP__learning_rate_init': 0.016}",0.6747708104143749,0.6437110377704439,0.6426475980931428,0.6272222222222221,0.5796296296296296,0.6336474826033821,0.031074948695450008,562,0.70736594803759,0.6681730237700387,0.6966832504145938,0.7106561896884476,0.6018610421836228,0.6769478908188586,0.040412931508891574
0.032090616226196286,0.013219911143107605,0.001100778579711914,0.0004772266942614841,relu,3.162277660168379e-06,"(10,)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 3.162277660168379e-06, 'MLP__hidden_layer_sizes': (10,), 'MLP__learning_rate_init': 0.032}",0.7143381004767143,0.690869086908691,0.6327466079941328,0.6299999999999999,0.5996296296296297,0.6535823927610644,0.042386904688515685,228,0.7294637921503594,0.7213377556661139,0.7040906578220012,0.7079703152283797,0.5981940998070029,0.6922113241347715,0.04788485820474217
0.035255813598632814,0.0062520825672489535,0.0009015560150146485,0.00012115686229275276,relu,3.162277660168379e-06,"(10,)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 3.162277660168379e-06, 'MLP__hidden_layer_sizes': (10,), 'MLP__learning_rate_init': 0.064}",0.6623028969563625,0.7267326732673268,0.6240190685735241,0.6424074074074073,0.7087037037037038,0.6728285279008942,0.039025154718544994,33,0.6935185185185186,0.738377556661139,0.7237700386954118,0.7321179119566216,0.7076187850381398,0.7190805621739662,0.01642636957208032
0.029156827926635744,0.013336531027018808,0.0008625984191894531,4.4614480745578536e-05,relu,3.162277660168379e-06,"(10,)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 3.162277660168379e-06, 'MLP__hidden_layer_sizes': (10,), 'MLP__learning_rate_init': 0.128}",0.6165383204987166,0.6722038870553723,0.6426109277594427,0.61,0.7575925925925925,0.6597483864119292,0.05354919401292551,150,0.6170950801547818,0.6678828081813157,0.7307075732448867,0.6688057163863614,0.715154857090341,0.6799292070115375,0.040090557908611005
